id,text,label
AJ5PVCBLXAF9T_5920,My wife watches every chance she get and she really Love it as well I do.,5
AC89O9F88LJ39_12607,The old movies just don't hack it in the modern world. I think it's because the pace of old movies is slow and uneven.,1
A3JVVFMQT62DML_15752,Sherlock Holmes the way he was seen when Baby Boomer were kids. A great treat.,4
A39Z0H66UA9SDF_12404,"one of the worst so called 'cult movies' I have ever seen.  I like strange movies, but this one was lame and boring.  not fun or funny.",1
A2I9MJVTACQL9G_2134,"Wonderful Bronson gem, often over looked.
Broson,Coburn,Strother......great cast.
Bare knuckle, underground fights, set down south, during the depression.
Highly recommended.",5
ABI5BJZD6LIW_19634,"Two other, fun, silly horror movies where the horror winds up making you chuckle!  Enjoy the arcane 1950s special effects, folks.",3
AZAR45B4K07MI_11189,"There were some funny parts, but not enough to keep us interested.  Maybe it got better later in the movie, but it we decided to try something else.",2
AJIGPQ60RRZ21_12373,I liked this romance.  The setting was not the norm and refreshing.  Can't go wrong with Tom Hanks!,4
ANKWMQF3705A3_17079,Great rodeo and horsemanship. The Duke early flick getting into the flow of a true westerner,2
A34QK14S56JGK0_13238,Personally I find it hard not to watch a Clint Eastwood movie and not like it. I have found a few over the years but most of them are good.,4
A2DD8F10JMSXV0_1827,This one's a really good thriller/mystery. The disc is two-sided so you get the film in widescreen and in full screen. It has subtitles and closed captions and the director's commentary track.,4
A25891ITDRAO7A_15067,"Excellent movie, showing years ago what we are experiencing now with gas and oil prices zooming.",4
AO8EUXU3N44RC_22851,"soulless laboring.  trying too hard to be clever, the story complete forgets to stir your soul.",3
A146TY3Q5Y95QE_17632,"This movie, only now out on DVD, does not impress me as a classic.  It's slow.  The writing is adequate.  The characters are not that engaging.  It's not bad.  It's just nothing to write home about.",3
A28DU29RTO1ROD_15733,Terrible.  Couldn't watch it.  Replaced it with the MPI RESTORED DVD and it is excellent!,1
A2NBW476XM2SGJ_4133,Its a pretty decent movie and i rather enjoyed it. a movie with weird character building and a lot of twists in it.,4
A1G268DQYZ1JVQ_3028,This Denzel Washington film will keep you on the edge of your seat. A well written detective story that very slowly becomes a battle between good and evil.,5
AEPW6G2LRS1X2_7059,see what made Rambo so good it is great to have and own so get it,5
A1Y3BZJQOYSSSG_1650,"This review does not belong to you..... it belongs to GOD.
  -- Jean of Arc",4
A2CLW8Q734GL8L_9937,Kurt Russell is great in this movie. It's a fun suspenseful watch. The final sequence goes a little over the top. I recommend it.,4
A1JZFRTTP5DDXG_4590,"Clearly the Amazon ""Jeff"" reviewer who slammed this film is a city boy. Has no idea of the western humor in the film. Try again Jeff. This film is hilarious and loved by many west of the Mississippi.",5
A3T4YO43IBJ7MC_7734,"Bought this movie, which I love, on DVD to replace the VHS version that I already had ! ! !",5
A8HBMBABM5VDN_4674,Beyond outstanding. It is so good I tried to find fault somewhere and could not.  It is my favorite action thriller all time.,5
A1EDBRIH0LPZNX_3473,Nothing says 80's like Blow.  One of my top 20 movies of all times.  Johnny Depp nailed it.,5
A13OT98OYH2DII_13445,"Interesting, but not as scary as the book.  I wish they'd added the alternate ending where Glenn's character survives.",4
A35NNZER9GP29Z_12202,"This is a DVD-R disk, not a mass produced commercial disk.  Nothing wrong with that but it needs to be disclosed in the item description.  Defective disk would not play in any of my devices.  Disappointed.",1
A34DUL6BB3YRSS_23742,DVD VERSION-Giant box set. bought thinking it would be a space saver but its larger than just having the 3 movies. also does not play in us. cover art on the movies is blurry as well,1
AR413EG4J08IL_19064,The book is much better and so is the audio CD.  Some of the actors are miscast; e.g. Tom Berringer as Overstreet and Martin Sheen as Lee.,3
A36KJYYXDMG4E7_19743,"formulaic, but enjoyable Glen Ford is always enjoyable. Nice role for Anne Francis.  Earl Holliman is good.  Should have been better.",3
A2YS10AQ09NTC3_669,"Great movie from 1986, action, romance, crime, revenge, a good bad guy....and a sometimes bad good guy......same thing could be said for the girl........  Enjoyable and worthy to watch again....!",5
A17SZSI44O7NMV_2977,I believe that this is one of the best versions out there. Well filmed and is pretty true to the book. Pullman's rendition is quite good.,4
A1CTB66CMMZ8IN_779,One of my favorite movies.  Watched it 50 times over the life of the movie.,5
A3RQONX75VIIVA_5240,I watch it when they have it on the TV. Patrick Swayze was the best.,5
A1XWUBC808VP33_4046,DANIEL DAY LEWIS...PERFORMANCE SUPERB! POSSIBLY HIS BEST PERFORMANCE EVER AND SUCH A DIFFICULT ROLE. SUPORTING ACTORS GREAT AS WELL.  ALL AROUND GREAT MOVIE BASED ON REAL LIFE ARTIST CHRISTY BROWN.,5
A2LGGAVSA9LVO6_6849,"very strange film, ...

good acting, ...

different, ... very different story line, ..

.... in the end, ... probably okay for one viewing, ... but, ... do not think that i will be watching it again, ...",3
A32VOW1PWKS9QD_11658,This is not my favorite movie. I thought with Angela Lansbury in it that I would enjoy it more than I did. It had trouble keeping my attention. Not going to keep the movie.,3
AUTUYKL8525WP_5751,"Great movie to re-identify with your younger self if you grew up in the 80's or 90's, even still relevant to kids today though the technology is more advanced the social pressures of growing up are always timeless.",4
AJDTP0Y9Q9ZYE_4596,This didn't look at just the horrors of being a slave but also the strength of those that fought against it.,5
A2CGWN7FJEMWY6_13945,"This movie is a classic.  It's rather slow-paced for today's audiences, but definitely worth watching.  Good story with a decent moral.",3
A2D29DISNMVFOA_19306,"Watched this last night, 6/20/15.. ok, I would not say ""DONT MISS IT"".. just OK.",3
A1RN2XLOMPMSNI_16747,This movie is a hidden gem for sure...not many people know about it. Odd to see Newhart in a war film. McQueen is very good but not on screen enough.,4
A2VSA5S71J04ED_18363,"very good black and white Pict. quality
Good Sci-fi about the folly of the atomic age.",3
AUBF1WVKUKBKC_846,Great movie. I watch over and over again and still love it. Heartwarming movie about how important family really is.,5
A2LOA2R50C4FN9_14772,I've reviewed this in past and was criticized by amazon vendor.....  a rare rich comedy,4
A2WXEIMS9ERFJE_13872,What is there to say about a John Wayne movie.  It was outstanding seeing this performance outside a Western of which John Wayne is difficult to beat.,4
A2MBKEPPUSAVUS_8353,It's a great movie that the family can enjoy. Maybe not for the very young but older kids might enjoy. Patty-cake!,5
A47JUII09O9P3_1005,Funny. Remembered as a kid and had to watch it again. Glad I will have for my kids when they get older.,5
A1MW8SKOW0YT1Y_7851,"My daughter has had a collection of Julia Roberts movies since she was a teenager. We are trying to convert all of the VHS to DVD now, slowly but surely! Can't believe Pretty Woman is over 15 years old now!",5
A2OUO2SM3R1GQ1_6980,"Classic, even today it scared the heck out of me. A must see for all horror movie junkies. Get it! !",5
A4P4623ENBRLO_5507,I  like this movie a little because it is very exciting but I don't like it because some of it is not what the Bible says.,4
A778N5Z4KDPET_23538,I didn't really enjoy this movie as much as I like her dancing movies with Fred Astaire.  It was too slow paced for me.,2
A1HGPU1FUF7XG5_16517,"As old movies go . . .this was a fun-filled cast (i.e., a young Robert Wagner, Earl Holliman and others).
The plot was good and the scenery beautiful.  This was sedate compared to today's movies, but still worth watching!",3
A37CDH5SZVAD46_20949,"I could not finish to watch this movie.  It was so boring and I didn't like it at all.
Everybody looked like they were forcing their acting, specially the girl that had to do the Louise Lane role",2
A3SD8KRPHJDOJ4_11471,"This movie is as expected, cute for young children, not so much for an adult. That being said bought it for my three year old and she loves it and that's is all that matters!",4
AY7WFTZQC3RBN_5020,This is one of my favorites.  It is one of a few that I'll watch over and again.  Such  valuable lessons about humanity from decades ago one wonders why we humans haven't mastered them yet.,5
A3UPU1IQNPWB42_8601,"I must be getting old, I could not watch most of this movie. I think there was to much blood ha  but it made me sick.",1
A2FO1UR4FH8DG9_6673,"A great, if improbable, romp with iconic actors Steve Martin and Goldie Hawn. Great romantic comedy that is clean and delightfully dated. Witty, well-written, engaging and fun. Recommend!!",5
A28M9PFFIU9VC_23030,"Being English, it is at times slow and hard to follow. Action is limited but story is good. Not really a ""war"" movie.",3
AQ2KXFJ2G9XG5_12497,"For it's genre, it's a good flick. Teenage boys can be just this weird if not more so. Cutting through all the blatant sexual references, there is an underlying moral to the story.",4
A1F3IV74DPM4P0_21735,"As usual, the sequel does not match up with the original.
Both pale in comparison to the HBO series Westworld.",1
A22RY8N8CNDF3A_19744,"'Robin Hood' is basically boring, overloaded with stretched efforts for cheap jokes that fall flat. Instead of watching this, go back are watch 'Blazing Saddles' again.",2
ASYF0WBN1HYRZ_10100,Just god awful!!!! Madonna cannot act worth anything!!!! She can barely make decent albums now much less act. You know Rubert only did this as a favor!!! Please!!!!!! Just sad!!!! Not even worth buying if it were 99 cents.,1
A3AHTP3NCNLQR1_19043,"There was a time that this was a ground breaking campy funny vial movie.
Today I find it hard to watch. It's good for a little giggle",1
APJGMTBEQK2VZ_23844,GAG!  This movie wanted to be something.  I don't know what but something.  It turned out to be a very  mild soft core...not limp core porn movie about an alien diddling bad actresses...stay away!,1
A3A8B2UKG8XWU5_2395,"Not bad, takes a little time to build up steam and need to pay attention to keep up.",3
AF9TAQ1SW72XZ_13605,"Fabulous dancing, a great spirit and wonderful music.  I have been hearing it in my head for a week now.  If you haven't seen it, DO!",4
A28SS2234KM1Q0_16695,Widescreen lovers enjoy it  says 16x9 on the package about the format of the film but yes it is in the 1.85.1 widescreen theater aspect ratio format.,3
AWVBTEUDD4L33_628,"This is a very  very  good movie, action lovers would love it!!! Harrison Ford does a great job in the acting. Gary Oldman's pretty good, could be better. 5 stars baby!!!!!!!!!!!!!!",5
AR45WZI8CLCME_6574,"I first saw this movie in the 80s and remembered it as a masterpiece.  I recall saying, ""That was a movie!""  I wasn't disappointed seeing it again recently.
It's just as good as I remembered it.",5
A2XE1LZJ29WSCK_17858,This was a pretty good movie. I don't know that I'd watch it more than once on purpose.  Not one of Corey Haim and Corey Feldman's best films but still.,3
A2XE1LZJ29WSCK_23028,"I enjoyed this movie mildly as a kid. I don't suppose I'd enjoy it as much now, as an adult.",3
A313N3DKR6PP21_3758,Glad I was able to get it. I plan to do more shopping from amazon in the future. Keep up the good work.,5
A19BQ2FXJ5CCOH_21011,"watched this with my kids and they were thrilled but too silly for the older folks, but love the laugh of Burt Reynolds.",3
A1D2JLLWMSTDXC_10395,"A classic with a few catchy tunes and one that could have been omitted.  Liked it as a kid, and hope to share the experience with my kids someday.",4
A1N9F9775CRG4K_10304,I purchase this dvd because I knew I would get it on time for Christmas and my daughter love it.,4
A2YSJX68J5C53P_19670,Simple minded humor.  Humor was very predictable.  Watchable but nothing that would really grab my attention.,3
A3UMYHBH0U778R_3091,I was curious if Blu-ray would be different but it appears pretty close to original dvd vhs copies.hhhhh hhhhh jjj,3
A29IOE7AOQ3LB6_2968,"Yes, this was unforgettable. Players have to be careful of who you are trying to play. Some people don't take no for an answer.",5
A1Y0Z2IDMK2RN1_10012,"I did not view this DVD because it came from the wrong zone.  Hopefully, I can see this movie in the future and give a review.",1
A29CF94JB9JYZ7_12952,Just enjoyable and gives a look at young people being influenced by each other going into adult life.,4
A4ZMW5Q2LKCKA_11967,"Excellent songs, the only thing I dislike is that there are several sketches in which the children are arguing. We really love the songs though!",4
A1HA1C3JOL6NG1_11487,I watched this flick for the first time the other night and it's pretty good... I had a nice time even though the plot was a little obvious.,4
A2DRTTYY3IYWDI_21175,"For pure entertainment value Tombstone (with Val Kilmer as Doc) delivers, Wyatt Earp doesn't.  Apparently, Earp was much younger than Costner which wouldn't matter if Costner looked younger than he is.",2
A1FKXMC3DY2SE8_11574,"Had originally seen this on TV some time ago and the story has
remained in my mind ever since. When I saw the opportunity to buy
a copy for my private collection I jumped at it.",4
A1K9QH6GZ2M1AD_20616,"i am glad this was one i rented and didn't buy. don't really get it being so scary as a kids movie, the kids weren't too thrilled with it either",3
A30MPDWKC9AH62_3250,"I bought this movie by mistake, I thought I was ordering ""Love at First Bite"". It's okay but not as good as the one I wanted.",3
A1GHYICNVE0DKD_21839,"Great fun, fantastic pod race, one of the best light saber battles, JAR  BINKS MUST DIE!!! When is episodes 4-6 coming out on DVD?",3
A2RCEQLQA8TZRJ_13525,Enjoyable movie about Harlow that presented some facts about her life that hadn' t  known previously. If interested in Harlow's life would recommend movie.,4
A97D7OWFT2H2N_4052,"Daniel Day-Lewis, enough said. Great story an great movie. Wish the ending gave a little more depth to the rest of the story after the film but that's not really a complaint. Would definitely recommend.",5
A2X27FQSHP418Y_19992,"This is Roth at his worst, in a boring made-for-cable movie, based on a book. But itis so bad conducted by the director, and the actor are so uninspired, that it flaws from beginning to end. Skip this one.",1
A272NYDSNWNPUZ_17918,"I hated the somber, lackluster colors on ""You Only Live Twice"" Blu-Ray. Compared to the DVD, the grass and trees look ""greyish green"", not the way I can see it in real world.",1
A3S8AM5KDKQJL6_1884,"It was a fairly light entertaining film. I rented it for some views of Tuscany, but was disappointed about that.",3
A1O3B2QRV169Q9_14504,"TORA TORA TORA

SUMMARY

GREAT WW2 FILM SHOWS THE AMERICANS AS THEY ARE ALOAD OF UNORAGNIZED PLEBS",4
A273MCX4LKLDRZ_4087,"Inauthentic, poorly staged and written, the lame script offers little characterization and piles war movie cliche upon cliche while its very limited budget all too obvious.
A waist of time.",2
A1PBFJBKDVN44A_21751,"This entire movie, except the end, was mediocre. I wish he didn't go back and do  1, 2, and 3 but he did and we have to live with it.",3
A1GHV8FKBP6GVD_8376,"I love this DVD and the condition of the DVD itself. However, I did like the condition it came in. It was easily broken and now has no where to place the DVD.",2
A2C27I4648NANB_23542,Only problem was case was broken. And kids were anxious to watch so I replaced case,3
A26UBF1LHR5EKK_2498,"Cute movie, fun and pleasant way to spend an evening. Great music. Flanery is really convincing as a rock star!",3
A3K2PS1F6K35G9_15650,the remake was good but this is just plain classic....David Niven at his best. great movie for the whole family,4
A21VJNNE8WL4EY_22166,"Gah.  I'm sorry.  This is a TOUGH movie to watch.  No pacing.  The action sucks (everybody just crashes).  The plot is retarded.  The ending is anti-climatic.  At times, its unclear what is even going on.",1
A3MZYXSYKKNZGQ_20736,"Really bad, I mean legendary bad as you all know. Nice to see Vampira in action though",2
A2XRC4773L7YYJ_12818,I misunderstood the website listing on this dvd.....I thought was the original theatrical release version....it wasn't. I was told that original version is no longer available on DVD. Sigh.,3
A2ZYH9XRO507OB_19806,"Weak psycho-sexual trip about extreme obsession. Sands is utterly pathetic and Fenn is boring & redundant. If this film would have been released in the late 50's, it would be a cult classic but alas...",3
AV9G160P1ZVBZ_4623,"Well done, engaging movie. Some differences from the historical facts, but still worth the watch to get a feel for what was happening regarding people's feelings toward slavery & ownership law 20 years prior to the Civil War.",4
A2IDU0AHILRCV9_4742,"Gave as Christmas gift. Excellent film. DVD arrived well in time for Christmas. Great film based on a great book. Have seen it many times, and never get bored watching it.",5
A3B044FW3FLR7H_7867,I already own this movie but I bought it for a friend that has never seen it. I think all the actors did an amazing job.,5
A1MCS3BC9UI1DK_18347,Absolutely love this movie. I only gave it a low rating because it didn't have the Brian Adams video at the end like ours did when I was a kid.,3
A1ZRSKDBTO4M1L_131,Watched at least a dozen times and never lacked a good version of the bible story line of the true Joseph and his love for God.,4
A3U8DPK3H597QO_14395,"First saw it in 1970, and it still gives me the same goosebumps today.  Riveting movie with excellent theme music.",4
A7GLQDG15ZY3Z_9782,"Realistic. Believable. Touching. Riveting. A great trip, courtesy of the Greatest Generation. Well written. Terrific acting. Magnetic storyline that grabs the viewer and doesn't let go--until it's ready to release you. Two thumbs up!",4
A3BFJE27AMFSB2_18122,"Moe Howard called this film ""a technicolor mistake!"" while Larry Fine dismissed it as ""sad...I don't mean 'sad', I mean 'SAD!'""",2
AQUZ7BNC9SAFG_13191,"This movie will have you laughing even after it's over, and don't call me Shirley. LOL.",4
AN6C4NG8IEEL_12871,"3 Stars because it's such a clean copy -- like a cheesy window in to gritty NYC in the 1970s...

Note to gangbanger-village people in film:  Do any of you people have jobs?",3
A1FB9TGXQ4XI9Q_852,I'm a sucker for movies like this. What an amazing cast although Dukakis and McLaine outshines them. The movie is a decent adaptation of the play.,5
AHUB68GCDA8LI_14678,"There is no doubt that if you are reading this review, you already know of this movie. So I can only tell you this: buy this version for the extras. Well worth your money.",4
A2UGMSO106SKC6_17471,THIS DVD MOVIE DID NOT MEET MY EXPECTATION OF THE MOVIE AS I WAS HOPING....AND IT WAS IN BLACK/WHITE AND NOT IN COLOR....,2
A2E1NPN9SND26F_21392,Another oldie with Glenn Ford. Not one not his best but the Story is interesting. This was on TV Movies for years.,3
A18F0JJ1UJZWAS_22080,It was all right. Replete in the 80s ambience and sensibilities. I don't think it aged well. All right to learn the history of Mad Max.,3
A1M0YAZ6JV488Z_16433,"Cheesiest of all the Sleepaway Camp cheese slasher flicks...

But, in the spirit of full disclosure... I've seen this probably five times, just due to the irresistible cheesiness. :)",2
A9UWOLOQEP3M6_2548,"Loved this movie when I first saw it years ago and it still holds its charm.  Since I never see it played on television, I'm happy I can own it.",5
A3RS3I4WSB9ICK_2066,"I agree with all the positive reviews! Well written, acting is top notch, superb.  I'm very happy with this purchase.",5
A2NBGAYTIW86S9_22121,"I've read that this is the most historically accurate portrayal of the Bounty.  Anthony Hopkins does a great job, as always.  I'd recommend this to anyone that might not want to take the read the book.",3
AF8F54W7LO61K_1767,My 3-year old knows all the songs. I'm not sure if I should be proud or embarrassed,5
A1NC4WWJA8EBF6_1797,"Very good photography, generally well acted and spectacular scenery! The only downside is the rather formulaic young Brad Pitt gifted and pretty though deeply flawed character he brings to all too many movies.",4
A3P9VLMVDAF63C_2153,I have seen this movie quite a number of times and loved it each time. My grandchildren love it and so do I.,5
A2734ITRGFS77K_6370,"I love watching this movie, at least twice a month, reminds me of my high school days, good & bad.",5
A1YVJXBTWHGU9C_21863,I watch this movie every Christmas eve and its a tradition for me. Gets boring half way through but its tradition,3
AE3GLZEZCME24_21742,"It was disappointing in respect to the trying to keep up with the choreography, which is so fast paced and extremely difficult to keep up with.",2
A1FEP8DIEJ3EX3_8222,Excellent delivery and I love the product I have no other issues with this product. I is exactly what I expected and need.,5
A282U5AY3H7XVF_6551,"Wholly without question a masterpiece...more effective vision of HORROR than The Exorcist....Roy Scheider's ""WALK INTO HELL"".",5
A2B0WVOWCC9WS4_16991,"..this one bored me.  I gave up.  The 2 leads are miscast and there's no chemistry whatsoever, so the whole story goes South immediately, no matter how much I admire Kellaway or Hayward.  A spell was cast;  I slept.",3
A3D1PM8WO2T8BJ_5322,i am a john Wayne fan and enjoy all his movies. I had no problem with the dvd when it got her.  play well no issues with picture or sound.,5
A3T6Q2R1H0EM01_12998,"Bad plot line. Lots of inconsistencies. I should have known when at the beginning it said that this was an ""original"" story of Sherlock Holmes not taken from Conan Doyle... don't waste your time.",2
A1A8V9CS0LW87O_14950,"I chose this rating because it hard to follow.
I truly did not like it.
Would not recommend it to anyone.",2
A2I92HD4VS0SJW_19350,The movie came in very good condition as was described. This is one of a number of westerns that the actor made.,3
A2C8W47YTO1YXE_14416,Funny adventure story with Danny Devito at his best. A blast from the past and well worth watching. I highly recommend it.,4
A2L7ZUS03U3WFH_9013,"Have to turn the dialogue up really high, then turn it down for music a other scenes, very annoying, wonder if it's a bootleg",3
A3II1ZLJENJ96N_8012,"I went to the movies to see Enchanted and couldn't wait until it came out on DVD to buy it, which I did via Amazon.  It is a feel good movie.  I could watch it again and again.",4
A28TY62ICYYY2K_6899,"I don't know why this movie was rated so well. I did not like it one bit. Just not my thing I guess, which is weird, because I like the genre, just not this movie.",1
APAXBUVFHDUPG_12846,"I enjoyed the movie, but I do think it's
far from being Richard Gere's best work.  All the characters looked the same, no diversity.  The story line was weak.
Thanks.",2
A2OS42GHUMLQ5_4354,"A good WWII action movie, with several familiar faces.  Touches on the feelings of replacements being fed into the meat grinder of war.",4
A171U5M9195JTE_19604,"Too much profanity to be a family movie, too much inanity to be an adult movie.",2
A1IJRVD37IGNFD_7852,"I have to live vicariously through tall, slim, pretty women like Julia. This movie always makes me smile.",5
A1SVWQ9UE347Z0_17297,"So sorry to sound so negative but this movie sucked on every level!  I had been told what a great movie it was so I watched it  Oh, the agony!",1
AN907KZZITLZV_10915,"Those who support nuclear efforts and mass destruction against weaker countries of non-democratic origins are mad, just like most of the characters in this farce.",3
A1SKL0N1W2W7V6_2626,"It's a fine movie , I wanted to like this way more just seem to lose steam fast",3
A38XUBH5JR0VAV_22530,Great cinematography sprinkled with sight gags.  The storyline moves at a slow and plodding pace.  Overall it barely kept my interest.,2
A3P121GNV5QYIN_18894,"Like the title says, I didn't find anything great about this movie, it was boring, dull and so weak that I fell asleep watching it. And no, I saw this long before I saw Resident Evil, which I found more entertaining then this.",1
AGO54JOJEAPFA_12188,DVD was NOT ABLE TO PLAY ON A Bravia Sony TV NOR A HP PAVILION COMPUTER...  WHY NOT ? Had to send back.,1
A2LJ8TIHDIZWVA_18567,This movie was realized for children if they any older than 7 they pick up on the bad sfx  and the singing will annoy them,3
A3BTGLSAL4TFJ_22261,Well it was funny in a few places.  I love these actors in many  other movies but this work was not a work of art for me. Thank goodness the DVD was a Deal of the Day.,2
AIL8U1OUOULXK_14558,i found the vet idea with a terrier group far fetch but i like the story but the effects were poor,4
A2YT2YD0YRF9PL_17756,"Can't get your money back on these type of transactions, stay clear unless you are really sure.  There should be "" Are you really sure button here folks.",1
A3RPFXD8A1DYWK_19041,"Nothing to rate, I turned this off after about 20 minutes. I'm only typing more to satisfy the words requirement.",2
AN2WDDRGJTSML_13585,"While some parts of the movie haven't aged the best, it's still a very funny movie.  Easily worth watching, especially for free on Amazon Prime",4
A307I4FX9SUTSQ_1813,Classic...I like it better each time I see it.  And I've watched it for 20 years.,5
A3CE44SUJDTK34_23026,"Cheap.  Disappointing.  Silly.  Awkward,  Frequently boring. Unnecessary.  A Shatner cameo would have been plenty.  Unfairly screwed the TNG cast.  Dumb plot. Dumb villain.",2
A1TLAWY3FMYFJ9_23359,"I thought this was the best of the Hannibal movies, but it is not a great film by any means. Mann would follow it up with Thief which, to my mind, really established him as a director to be watched.",3
A29AO8Q9RKW8FZ_5885,One of my favorite movies of all time!  The product came in quickly and is good quality,5
A19Y5XA4T3R4D3_18003,Delivery and product condition were great--no problems.  The movie itself is okay but definitely not as good as the original.  Seemed to be one of those sequels that would have been better left unmade.,3
A29PK14U36MXS9_16550,Robert Wagner gets revenge against his half brothers.  He does not carry the part very well.  Neither does anyone else except for Spencer Tracey.,4
A21NN8OFWJTCKP_12240,"Terribly wrong.. .I wanted to see the BEATLES movie, not some rip off by another group.",1
A39ZAXL9RVZ5VR_16430,this movie was a surprise to me after the first fright night which I thought was great usually the follow up movies are not as good as the first but this one was,4
AFMMNDNSVYHYN_12728,"Fun Movie, Looks like VHS quality (hence 3 stars) but Blu was cheaper in the end still happy to own an official copy since it was unavailable for the longest time",3
A2DWRR7UATG8ED_2651,"I have said this before about other old movies - This is one of the great ones, and it is imposable to find in the big Stores - Must have if you enjoy collecting and watching older movies.",5
A20XRFW6O53FEL_7198,I love Downey's acting and he threw it out of the park on this one.,5
A3IR1WNPVS8Y3X_10752,"Beautifully shot, good performances by all; racial separation in intimate scenes would  be less overt today, but the plot was daring for the 50's.",4
A4RQ9U5TKIJW1_23466,"I have read the novel, The Black Swan, by Sabatini and the movie is nothing like the book.  IMO, I like the novel better.",2
A34OD5GD02R6KN_16986,Liked the story line and the actors in the movie.  Was interested to see how it would be taken now as opposed to then.,3
A1G0IK3Z2YTE8W_4415,I forgot how cute this movie was and how great the actors portrayed their characters and struggles non-binary people come across. Loved this,5
A1ZGE9E6BV3MR6_21347,the movie is bigger than what displayed on my TV.  So you could tell that the edges of the movie were missing.,3
A17B9BUYUQIINZ_22711,"Boring ole military style Sci-Fi thriller where Gov got lost a weapon they couldn't control. Same script, different movie.  I didn't finish watching it as it was so predictable.",2
A13FVEMABAEZLN_7017,"Good haunted house story, an example on how to do a great movie without spending big bucks on special effects. Genuine and old fashioned chills all around. The DVD quality is fine too.",5
A2M3Y7HI15K84Y_5971,"Too far out for this viewer... how much respect can one have for anyone acting as irresponsibly as the characters in this, if I understand correctly, biopic of one of author Hunter Thompson's exploits as a younger man.",2
A20KHQG49Y1UY3_21741,i can't say that this film was bad or good. it fell right on the borderline. i don't know why i bothered to see it.,2
A3EEFAYCAECXF0_18578,This/film was not of quality that I expected blurry at times as if a copy off of a vhs tape. Didn't watch until recently . have seen this movie many times on cable so I know the diff,1
A3223OAWI1P05Y_6477,"I know. I know. Big Oscar winner. The subject matter was too disturbing. I want something different from a film. Excellent acting all around, but definitely not on my Top 100.",2
AD4LMSG739LSP_22936,"Cross between Janes Bond and Harry Potter. Amazing action scenes, brutal in ways, coupled with Disney  fantasy resulting in belly laughs at end. Not sure there is way to classify film without using all rating pegs.",3
A3HKZ4XFO0M2AM_22345,I did not enjoy it as much as I thought from reading other reviews.  Pretty boring most of the time.,1
A2XP9XFNJ2SEN6_4098,lol they don't just make Privates into Lieutenants. They certainly don't give soldiers positions of power when they don't want it. Interesting story though... but from the perspective of someone that knows absolutely nothing of military ranking structure haha.,3
A14URW1ZBV216Q_10758,Just as I remembered it in the theatres as a kid. Great picture and clarity.,4
AVVR73SHTGF2O_20005,Mickey Rourke doesn't look like himself. His stare was so malevolent that I could watch but the first twenty minutes.,1
A2MPOP3ZCVLUNI_23101,"Lighthearted, predictable, but entirely enjoyable.  Zazu Pitts is the glue that holds a good deal of the premise together. This is a film that epitomizes the productions of it's time.",3
A3PV3GLV06UEI4_19068,"..... but I was so distracted by the fake beards and melodrama that I wished I hadn't watched it, much less paid for it.",2
AGQCN4VIHNW47_2029,Love this version of Annie! I had the soundtrack growing up and listened to it all the time! Definitely a classic!,5
A28J2CEK1PHSVT_6729,Hilarious. Won't spoil the plot - but Martin and Hawn hit all the right notes.,5
A2CPMUPGZW4ULV_22025,Where of a & description about region issue for those who are not region oriented was very disappointing to get hit with that problem.,2
A275WPLK9KPC7Q_8426,Robin Williams is good in this film. He is a great actor and I like this film..,4
A1KP0B6X31PSRL_22998,One of the most boring movies I've ever seen.  I was very disappointed and thought it would be good cause Tommy Lee Jones was in it.  Very horrible acting for everyone.,1
A1VPNWK3IUF0KB_14024,Good but not great. This is a remake of a very popular Agatha Christie book and movie. Top actors and beautiful camera work but doesn't grip you as much as one would like.,4
A14S4LYNYP2UT1_21793,"Although the mini-description contains a link to ""Watch Instantly Now"", streaming to computer is not available on the movie page, can only buy or rent it.",1
A3O6Q8OZ2IZV90_8061,...and enjoy the Muppets.  The storytelling is timeless and inspiring.  I'm going to go out on a limb and call it one of the top 10 movies of all time.  Watch it and walk away happy.,5
A3S4BPAX333YUG_7058,"This is my favorite of the entire 'First Blood' franchise and having the interactivity with the 'Ultimate Edition' makes it even more interesting. One of the best if not the best movie Stallone has ever been in, in my opinion.",4
A16Q4RTRFNUDEH_1660,I highly recommend the vendor and product.  The DVD arrived well before I thought it would and in excellent condition.  I truly enjoy the actors and cinematography.  I really do think you will too.,5
A3LTG4RVSSX9HY_20733,"Great movie, but the Blu-ray June 5, 2012 edition is advertised as widescreen, but it is full screen. Nice picture, good audio. But I wanted WIDESCREEN. Will be returning..",2
A11XB83K6SDSO9_5808,"What more can I say?  This is a cult classic, and a must for any movie library.",4
A1ISKBRND7OHBL_6587,This listing states it that the dvd is NEW and it is not!!! There is a tear in the front cover and the safety seal is broken off! I paid for a new one. I want a refund.,3
A1GBEH20IOP2OF_19957,You have to watch this movie all the way to the end to understand the plot.,2
A2O97VEWYDM5KR_11836,I could only watch a few minutes of the movie because the video was so blurry and kept stopping,2
A2JMS1MHA7AXQL_5729,You have to see it! It is a classic and part of the American culture from the 80's. Love it!,5
A21TL1GEVTGPEJ_17827,"nothing like the book, very slow paced. One day maybe someday will make a better version. My eight year old was disappointed.",1
A2YVHGRMDDFD0L_1755,My 2 year old asked to watch the original Annie.  She loves this movie and so do I.,5
A3P11M8QLCMSPS_5798,"I am still happy to have grown up in the 80's, very little violence and a lot of good times.",5
